flagA,flagB,flagC,flagD,ssimAverage,ssim0,ssim1,ssim2,ssim3,ssim4,ssim5,ssim6,ssim7,ssim8,ssim9,ssim10,ssim11,ssim12,ssim13,ssim14,ssim15,ssim16,ssim17,ssim18,ssim19,ssim20,ssim21,ssim22,ssim23,
15492,529,2772,4914,0.825185,0.716389,0.857889,0.906296,0.86519,0.795231,0.762775,0.894347,0.709006,0.874951,0.864856,0.801556,0.862112,0.666847,0.796088,0.858415,0.824306,0.88179,0.794333,0.820261,0.879531,0.822982,0.819222,0.929053,0.801016,
74,529,2772,4914,0.825175,0.720612,0.85765,0.906357,0.863267,0.793163,0.765341,0.895615,0.717219,0.878624,0.870891,0.802453,0.861866,0.662822,0.796845,0.854031,0.826837,0.880002,0.790228,0.819765,0.876158,0.825241,0.81548,0.928336,0.795408,
4357,529,2772,4914,0.825164,0.698617,0.840204,0.894477,0.864273,0.820249,0.755564,0.914241,0.718181,0.875111,0.874166,0.791768,0.854161,0.663911,0.801183,0.868449,0.804103,0.887762,0.802156,0.81338,0.879119,0.82562,0.818146,0.930135,0.808951,
7236,529,2772,4914,0.825148,0.714761,0.85735,0.905634,0.86414,0.797344,0.765173,0.89681,0.705391,0.874433,0.865246,0.801127,0.861991,0.668103,0.798858,0.856765,0.826899,0.882081,0.7936,0.818881,0.879426,0.826723,0.817258,0.926746,0.798815,
3205,529,2772,4914,0.825145,0.715973,0.859686,0.906488,0.864819,0.796913,0.766519,0.897596,0.702021,0.873996,0.861602,0.80157,0.862328,0.668311,0.80053,0.854551,0.82892,0.88259,0.792127,0.819206,0.876552,0.827062,0.818558,0.928805,0.796755,
6159,529,2772,4914,0.825136,0.714054,0.858162,0.906871,0.866533,0.795148,0.754258,0.894375,0.711672,0.875786,0.869011,0.800578,0.861374,0.662205,0.794402,0.863504,0.823305,0.883104,0.79551,0.820543,0.87777,0.819867,0.820354,0.931023,0.803864,
1167,529,2772,4914,0.825134,0.719318,0.860703,0.90725,0.86386,0.79284,0.763642,0.894319,0.710434,0.876662,0.866745,0.802551,0.862302,0.665294,0.797527,0.855809,0.828771,0.878819,0.791431,0.821105,0.875948,0.824249,0.818138,0.928627,0.796874,
267,529,2772,4914,0.825132,0.69889,0.840763,0.895114,0.86588,0.819618,0.75597,0.91158,0.716205,0.874728,0.874122,0.792116,0.855233,0.663679,0.800811,0.870103,0.804904,0.887106,0.80264,0.8128,0.879477,0.82458,0.817524,0.931105,0.808218,
16333,529,2772,4914,0.825131,0.707558,0.843896,0.900363,0.867977,0.815783,0.74302,0.912153,0.720589,0.875283,0.872274,0.788299,0.851627,0.663466,0.796599,0.86922,0.798563,0.886628,0.807143,0.816915,0.87877,0.818267,0.822417,0.932258,0.814068,
3212,529,2772,4914,0.825117,0.71603,0.858872,0.90673,0.863653,0.79763,0.770127,0.898792,0.699561,0.873364,0.863473,0.801722,0.862809,0.67046,0.802096,0.85122,0.831188,0.882547,0.790265,0.81772,0.878058,0.830165,0.8158,0.927009,0.793527,
12298,529,2772,4914,0.825115,0.718516,0.857381,0.907772,0.864813,0.788968,0.752332,0.894265,0.722415,0.879728,0.874644,0.802128,0.862617,0.656576,0.789923,0.863268,0.82106,0.881525,0.792229,0.82251,0.880793,0.816306,0.818516,0.93229,0.802175,
3145,529,2772,4914,0.825093,0.721659,0.860821,0.907001,0.862672,0.791929,0.769774,0.896855,0.705461,0.87601,0.862602,0.803888,0.863721,0.667395,0.799851,0.850431,0.831162,0.879997,0.78803,0.820992,0.877076,0.828648,0.816633,0.927374,0.792243,
14468,529,2772,4914,0.825089,0.714128,0.856344,0.905355,0.866427,0.797337,0.760812,0.894459,0.709668,0.874385,0.864571,0.800179,0.861282,0.666307,0.795223,0.860536,0.821853,0.883698,0.79563,0.819419,0.879401,0.821879,0.820138,0.930408,0.802691,
8259,529,2772,4914,0.825089,0.723023,0.859856,0.905819,0.863817,0.790073,0.7614,0.892933,0.718512,0.879408,0.864869,0.802881,0.862601,0.66119,0.79409,0.858209,0.824691,0.879583,0.791588,0.822016,0.876453,0.820678,0.819893,0.930374,0.798164,
323,529,2772,4914,0.825084,0.698291,0.840273,0.895726,0.864617,0.820181,0.756908,0.911492,0.715102,0.874273,0.873919,0.791901,0.855215,0.664866,0.801444,0.86953,0.806176,0.887122,0.802072,0.812717,0.879498,0.825354,0.817359,0.929827,0.808155,
6216,529,2772,4914,0.825083,0.71377,0.855481,0.905488,0.864075,0.797348,0.763489,0.89876,0.710134,0.875189,0.868522,0.800399,0.861374,0.666125,0.796894,0.857337,0.823789,0.883148,0.792574,0.81926,0.879546,0.825798,0.816731,0.928776,0.797974,
9376,529,2772,4914,0.825071,0.702258,0.839991,0.893897,0.868442,0.821838,0.750504,0.914147,0.717904,0.877539,0.8759,0.791878,0.85201,0.660698,0.802151,0.860233,0.802879,0.89196,0.805223,0.812908,0.874458,0.82488,0.818751,0.930806,0.81044,
11337,529,2772,4914,0.825048,0.723,0.861106,0.90702,0.863192,0.789871,0.767592,0.895009,0.708196,0.87698,0.86215,0.8042,0.863583,0.666272,0.797797,0.851395,0.829115,0.879287,0.788657,0.822569,0.877565,0.826126,0.818097,0.928233,0.794146,
7423,529,2772,4914,0.82504,0.71027,0.843686,0.899953,0.86969,0.815551,0.738167,0.914676,0.71994,0.876016,0.872474,0.788961,0.851538,0.661468,0.79739,0.866051,0.796299,0.89017,0.807507,0.818296,0.873939,0.818125,0.824142,0.932928,0.813711,
11279,529,2772,4914,0.825036,0.717694,0.860157,0.907422,0.865461,0.792481,0.758045,0.894844,0.708407,0.876405,0.866331,0.802049,0.862096,0.663538,0.796012,0.858044,0.826216,0.881782,0.792769,0.821536,0.877187,0.821809,0.819755,0.930387,0.800436,
8331,529,2772,4914,0.825036,0.725595,0.861832,0.906841,0.862359,0.7875,0.765194,0.891779,0.716131,0.879142,0.865545,0.804982,0.864109,0.662844,0.794732,0.855307,0.828265,0.876511,0.788323,0.822478,0.877476,0.822525,0.818656,0.928249,0.794482,
8514,529,2772,4914,0.825029,0.696904,0.840118,0.895567,0.8639,0.821401,0.758497,0.914631,0.711383,0.874241,0.872497,0.791649,0.855744,0.665165,0.803839,0.868194,0.807871,0.888386,0.800779,0.811609,0.880146,0.827249,0.816504,0.9287,0.805734,
8327,529,2772,4914,0.825021,0.717877,0.859959,0.906082,0.865631,0.793685,0.758968,0.893475,0.713716,0.877089,0.864603,0.801244,0.861457,0.662778,0.794943,0.859892,0.824198,0.880912,0.793908,0.820819,0.875785,0.820208,0.820966,0.931295,0.800998,
2248,529,2772,4914,0.825016,0.718258,0.857613,0.904873,0.861137,0.798556,0.778122,0.899231,0.70119,0.873931,0.860942,0.802387,0.863487,0.67298,0.80361,0.847415,0.831401,0.881141,0.787762,0.816812,0.878214,0.833921,0.814191,0.92449,0.788712,
4110,529,2772,4914,0.825016,0.713455,0.857034,0.907107,0.866117,0.795017,0.751761,0.895435,0.716249,0.876926,0.87334,0.799698,0.860977,0.659126,0.792994,0.863861,0.822476,0.883207,0.795088,0.820229,0.877687,0.818491,0.818609,0.931384,0.804108,
16334,529,2772,4914,0.825006,0.707644,0.84413,0.900303,0.867913,0.81563,0.742832,0.912416,0.719705,0.875262,0.871601,0.788158,0.851834,0.663003,0.796438,0.869308,0.798488,0.886602,0.806567,0.8171,0.878737,0.817991,0.822404,0.932513,0.813572,
7119,529,2772,4914,0.824991,0.710475,0.845857,0.901057,0.867326,0.812641,0.744994,0.907584,0.719387,0.875542,0.871128,0.790099,0.852562,0.664591,0.795692,0.868336,0.800317,0.883548,0.806353,0.818376,0.878535,0.818098,0.822775,0.930977,0.813538,
169,529,2772,4914,0.824982,0.703258,0.840262,0.89315,0.865254,0.82228,0.75528,0.915646,0.71377,0.877496,0.87485,0.793106,0.853042,0.663579,0.80463,0.856436,0.807194,0.890718,0.802873,0.811989,0.875634,0.829105,0.817162,0.926591,0.806262,
2183,529,2772,4914,0.824979,0.714414,0.858713,0.905553,0.866037,0.796992,0.760585,0.894301,0.708668,0.874617,0.864151,0.800308,0.861116,0.665641,0.797204,0.859751,0.82507,0.882154,0.794961,0.819043,0.87611,0.822838,0.820099,0.9299,0.80126,
11278,529,2772,4914,0.824966,0.716324,0.858998,0.907224,0.865258,0.793915,0.758818,0.896247,0.706894,0.875817,0.867118,0.801338,0.86181,0.664183,0.796723,0.857095,0.82621,0.882688,0.792905,0.820224,0.878105,0.822917,0.818586,0.929639,0.800144,
10370,529,2772,4914,0.824953,0.71592,0.856072,0.905421,0.865017,0.795638,0.763682,0.894842,0.711478,0.875504,0.864963,0.800875,0.862081,0.665568,0.79575,0.857825,0.823559,0.882738,0.793571,0.818205,0.879497,0.822666,0.818741,0.930085,0.799174,
12353,529,2772,4914,0.824952,0.722505,0.85934,0.905822,0.863748,0.78841,0.761859,0.892903,0.718876,0.879102,0.864747,0.803552,0.863237,0.660768,0.792514,0.859122,0.82284,0.879048,0.790963,0.823084,0.878775,0.81995,0.819624,0.930377,0.797691,
4260,529,2772,4914,0.824951,0.700311,0.837847,0.893637,0.867642,0.824804,0.751596,0.91844,0.713878,0.877316,0.876109,0.791122,0.851531,0.662179,0.803977,0.85875,0.803152,0.893153,0.80396,0.811403,0.87544,0.826749,0.817044,0.93014,0.808654,
15373,529,2772,4914,0.824944,0.717418,0.859508,0.907387,0.865294,0.79211,0.758355,0.894649,0.70829,0.876014,0.866011,0.802056,0.862325,0.66362,0.7952,0.858687,0.825191,0.881763,0.792699,0.822006,0.878405,0.821441,0.819645,0.930253,0.800325,
197,529,2772,4914,0.824928,0.718821,0.859785,0.904469,0.863649,0.797334,0.771959,0.89611,0.705035,0.875113,0.858949,0.801691,0.862071,0.668868,0.800983,0.85193,0.828991,0.880337,0.791482,0.818625,0.874014,0.828494,0.818144,0.927745,0.793673,
10336,529,2772,4914,0.824924,0.703461,0.839127,0.894111,0.866939,0.821099,0.752898,0.913888,0.717681,0.878033,0.876401,0.792743,0.852927,0.660333,0.80222,0.858594,0.804979,0.890659,0.803716,0.812073,0.874229,0.825599,0.817545,0.929589,0.809333,
9412,529,2772,4914,0.824916,0.721741,0.860557,0.905144,0.860279,0.794301,0.775914,0.896287,0.704273,0.875942,0.858525,0.803674,0.863547,0.671064,0.801883,0.847632,0.831605,0.878408,0.788251,0.819506,0.877828,0.83107,0.816311,0.923426,0.790816,
4165,529,2772,4914,0.824915,0.714693,0.857587,0.905389,0.864554,0.796895,0.762865,0.895405,0.709304,0.875554,0.864063,0.800441,0.861834,0.664883,0.797664,0.859101,0.82592,0.882144,0.793939,0.819249,0.87614,0.823881,0.818719,0.929348,0.798393,
5248,529,2772,4914,0.824914,0.718963,0.856991,0.907227,0.86141,0.791986,0.76747,0.894289,0.717222,0.876201,0.868507,0.802833,0.863362,0.664451,0.794504,0.85727,0.825268,0.87785,0.789802,0.82035,0.879862,0.823252,0.81513,0.927831,0.795905,
9356,529,2772,4914,0.824911,0.721594,0.86109,0.907092,0.862194,0.791954,0.769978,0.896338,0.705272,0.876239,0.862338,0.803587,0.863376,0.667738,0.79977,0.849298,0.831015,0.879454,0.787883,0.820495,0.877443,0.828031,0.816426,0.927004,0.792249,
130,529,2772,4914,0.824907,0.717674,0.856692,0.904584,0.861774,0.794342,0.767297,0.89709,0.723174,0.878426,0.870812,0.801813,0.862155,0.661135,0.795938,0.856148,0.825729,0.878735,0.789643,0.816987,0.878107,0.823531,0.814827,0.927777,0.79338,
200,529,2772,4914,0.824895,0.722095,0.859335,0.905342,0.859438,0.79525,0.78238,0.899438,0.705328,0.875522,0.860545,0.804141,0.863636,0.671962,0.804545,0.842706,0.832695,0.878715,0.783766,0.818228,0.877003,0.835341,0.812367,0.924224,0.783469,
12357,529,2772,4914,0.824858,0.718029,0.859079,0.905564,0.864195,0.79328,0.761768,0.893943,0.710818,0.876623,0.86264,0.801817,0.862003,0.66455,0.795995,0.858248,0.824812,0.881041,0.79323,0.821171,0.877041,0.822439,0.82012,0.929113,0.799086,
3264,529,2772,4914,0.824844,0.718469,0.858126,0.90528,0.861924,0.796676,0.77631,0.897884,0.702106,0.873434,0.860598,0.802469,0.863116,0.671659,0.801891,0.848198,0.830082,0.880204,0.788925,0.817709,0.87797,0.831594,0.814531,0.925801,0.791309,
12303,529,2772,4914,0.824817,0.717023,0.859201,0.907289,0.865885,0.791153,0.752566,0.892738,0.71539,0.877671,0.869141,0.801299,0.861726,0.659351,0.792117,0.863115,0.822596,0.881277,0.79388,0.822097,0.877332,0.817306,0.820521,0.931958,0.802983,
3086,529,2772,4914,0.824814,0.71387,0.858163,0.907132,0.865261,0.796094,0.758693,0.897605,0.704926,0.874635,0.868586,0.800253,0.86125,0.664454,0.797785,0.857268,0.826943,0.883364,0.79308,0.818602,0.877559,0.82404,0.817224,0.92918,0.799564,
8270,529,2772,4914,0.824804,0.718633,0.858875,0.90596,0.863737,0.794285,0.762502,0.895342,0.709435,0.876849,0.865029,0.801524,0.861645,0.665134,0.797302,0.854774,0.826661,0.881129,0.791905,0.819845,0.876153,0.824548,0.818193,0.928214,0.797626,
5153,529,2772,4914,0.824804,0.701547,0.839846,0.893243,0.868098,0.823209,0.751543,0.917104,0.71281,0.877339,0.875374,0.791571,0.852313,0.661233,0.803695,0.857838,0.803448,0.892769,0.803843,0.810938,0.875416,0.82666,0.817327,0.930477,0.807649,
3148,529,2772,4914,0.824773,0.715707,0.858555,0.906284,0.863365,0.797284,0.769251,0.898914,0.698593,0.873708,0.86302,0.801348,0.862259,0.669777,0.802085,0.850291,0.830761,0.882272,0.790212,0.817889,0.877364,0.830394,0.815385,0.926379,0.793448,
10381,529,2772,4914,0.824772,0.718918,0.860113,0.906114,0.864422,0.793824,0.76564,0.894724,0.703929,0.875086,0.861132,0.802312,0.862569,0.66698,0.798258,0.853922,0.827939,0.881139,0.790916,0.82021,0.876704,0.825508,0.819366,0.928531,0.796272,
8298,529,2772,4914,0.824761,0.702828,0.838778,0.892253,0.866331,0.822346,0.751916,0.918394,0.719352,0.878291,0.87574,0.792276,0.852289,0.658341,0.80222,0.857276,0.803616,0.891979,0.802798,0.81192,0.87437,0.826268,0.816878,0.929648,0.808151,
15611,529,2772,4914,0.824736,0.711336,0.844453,0.899867,0.869618,0.813769,0.738411,0.911232,0.719913,0.876168,0.872276,0.789339,0.85171,0.660698,0.796275,0.866067,0.796687,0.888712,0.80744,0.818405,0.873339,0.817333,0.824157,0.932448,0.814004,
14343,529,2772,4914,0.824722,0.712062,0.857245,0.906365,0.867498,0.794765,0.750623,0.893428,0.712555,0.875637,0.867418,0.799311,0.860365,0.660806,0.792469,0.865653,0.819798,0.884077,0.796843,0.820522,0.877944,0.816726,0.821769,0.932952,0.806484,
2145,529,2772,4914,0.824699,0.701905,0.838762,0.893829,0.866086,0.822271,0.753143,0.91723,0.713779,0.877743,0.875814,0.792362,0.85309,0.66068,0.803909,0.856624,0.8059,0.89162,0.80257,0.810863,0.875073,0.82747,0.816531,0.92866,0.806856,
396,529,2772,4914,0.824693,0.697756,0.839,0.895279,0.864634,0.819235,0.756597,0.913582,0.715071,0.87475,0.873127,0.792151,0.856295,0.661625,0.801567,0.868619,0.80681,0.887323,0.801026,0.81152,0.878767,0.824582,0.816108,0.93041,0.806802,
4264,529,2772,4914,0.824687,0.703791,0.83998,0.89304,0.865672,0.822254,0.75552,0.913672,0.712477,0.877212,0.874118,0.792576,0.853011,0.663254,0.803932,0.856843,0.806927,0.890552,0.802714,0.81139,0.874683,0.827971,0.817154,0.92715,0.806588,
1220,529,2772,4914,0.824673,0.71721,0.858479,0.904812,0.859809,0.798512,0.778158,0.899178,0.699355,0.874332,0.859224,0.801862,0.862746,0.673039,0.80465,0.84639,0.832934,0.879828,0.787927,0.816944,0.877212,0.834006,0.814032,0.922872,0.788653,
7180,529,2772,4914,0.824672,0.713362,0.857291,0.907057,0.865095,0.795567,0.759043,0.897395,0.704714,0.873999,0.868068,0.800244,0.861625,0.664557,0.796701,0.85819,0.825615,0.883203,0.792766,0.819267,0.879064,0.823622,0.817102,0.929036,0.799542,
196,529,2772,4914,0.82467,0.716566,0.857587,0.903121,0.861736,0.801035,0.776967,0.899602,0.701152,0.873779,0.858743,0.800702,0.86187,0.671553,0.803724,0.847838,0.830303,0.881751,0.789603,0.815565,0.875588,0.833061,0.814722,0.925105,0.790411,
201,529,2772,4914,0.824668,0.72658,0.862007,0.905428,0.860047,0.78981,0.778032,0.893976,0.709065,0.877028,0.859226,0.805502,0.864452,0.668157,0.800487,0.846712,0.832295,0.875435,0.784405,0.820959,0.875741,0.830519,0.815644,0.924414,0.786116,
7170,529,2772,4914,0.824667,0.712852,0.855264,0.907019,0.865592,0.793326,0.752371,0.894865,0.716614,0.876086,0.872339,0.799696,0.86132,0.659464,0.7913,0.864396,0.820321,0.882695,0.794685,0.820173,0.880708,0.817538,0.817913,0.930883,0.804594,
1159,529,2772,4914,0.824655,0.715044,0.859294,0.90647,0.864116,0.794593,0.760986,0.89507,0.710038,0.875842,0.865919,0.800342,0.860911,0.664642,0.796981,0.857823,0.826284,0.879791,0.793045,0.820014,0.875513,0.822515,0.818587,0.929364,0.798538,
1091,529,2772,4914,0.824649,0.721207,0.859452,0.906288,0.861198,0.790729,0.765441,0.893672,0.714104,0.878016,0.866001,0.802358,0.862524,0.663996,0.796742,0.854731,0.828584,0.877566,0.789497,0.821045,0.875949,0.824395,0.816546,0.927071,0.79446,
6150,529,2772,4914,0.824646,0.707376,0.854686,0.905609,0.867943,0.798656,0.749511,0.895467,0.712994,0.874219,0.870347,0.797107,0.859219,0.660885,0.793126,0.866931,0.818778,0.88614,0.79817,0.818153,0.878871,0.817773,0.819823,0.932463,0.807263,
205,529,2772,4914,0.824643,0.720947,0.860703,0.905448,0.862977,0.794022,0.771844,0.894333,0.704507,0.87527,0.860448,0.802824,0.862582,0.668252,0.80028,0.850281,0.830362,0.878455,0.789324,0.819513,0.87455,0.8285,0.817145,0.926863,0.791994,
12424,529,2772,4914,0.824631,0.721785,0.857646,0.906327,0.861382,0.78996,0.766147,0.893071,0.715463,0.877339,0.86688,0.802953,0.863355,0.664666,0.793683,0.855492,0.824615,0.87811,0.788772,0.821479,0.879665,0.822887,0.816789,0.928021,0.794654,
2191,529,2772,4914,0.824629,0.71703,0.859522,0.905911,0.8644,0.794463,0.762917,0.893218,0.706751,0.874878,0.864272,0.801465,0.861957,0.665942,0.797309,0.856869,0.827398,0.879892,0.792454,0.819246,0.876318,0.824192,0.818773,0.927812,0.798097,
15425,529,2772,4914,0.824624,0.719897,0.858944,0.906262,0.863968,0.790032,0.761802,0.892481,0.712215,0.876689,0.864078,0.802631,0.86271,0.663618,0.793522,0.857854,0.823825,0.878894,0.79168,0.822412,0.878963,0.821234,0.819182,0.929019,0.799064,
2240,529,2772,4914,0.824621,0.716926,0.856147,0.903107,0.862186,0.799969,0.777377,0.899115,0.702495,0.872657,0.859257,0.80106,0.862551,0.671791,0.801928,0.848685,0.828146,0.88201,0.789087,0.815282,0.877878,0.832358,0.814462,0.925867,0.790575,
1185,529,2772,4914,0.824612,0.699993,0.839349,0.89351,0.867642,0.82281,0.750192,0.917332,0.71356,0.877014,0.875161,0.791213,0.851662,0.660986,0.803337,0.85831,0.803211,0.892684,0.804111,0.811616,0.874967,0.82634,0.817715,0.929979,0.808003,
15363,529,2772,4914,0.82461,0.716639,0.858018,0.907234,0.865542,0.78991,0.753059,0.892247,0.71562,0.877102,0.868513,0.801371,0.862,0.65958,0.790952,0.863486,0.821168,0.880956,0.793622,0.822162,0.879476,0.816648,0.820168,0.931698,0.803477,
10373,529,2772,4914,0.824583,0.716543,0.859223,0.90545,0.865584,0.795112,0.763435,0.894604,0.704352,0.874497,0.859755,0.800961,0.861559,0.666211,0.797428,0.856007,0.825493,0.88253,0.792681,0.819617,0.876184,0.82365,0.820396,0.930021,0.798696,
10316,529,2772,4914,0.824582,0.715779,0.858406,0.905553,0.864876,0.796197,0.765224,0.897514,0.70172,0.874469,0.861713,0.800944,0.861236,0.66755,0.799153,0.852368,0.826711,0.883048,0.791671,0.819143,0.876972,0.826829,0.817945,0.928394,0.796553,
4364,529,2772,4914,0.824582,0.697143,0.839712,0.893945,0.864622,0.820113,0.754652,0.915321,0.715602,0.874591,0.872362,0.790901,0.854258,0.662318,0.801136,0.868516,0.803692,0.888188,0.801532,0.812153,0.87877,0.824512,0.817723,0.930579,0.807613,
14401,529,2772,4914,0.82457,0.71699,0.857354,0.905375,0.865427,0.791966,0.758936,0.893165,0.71354,0.876488,0.864175,0.801164,0.861617,0.662418,0.79243,0.860599,0.82055,0.881184,0.793471,0.821709,0.878873,0.819635,0.820365,0.930994,0.801247,
14287,529,2772,4914,0.824566,0.708628,0.844784,0.900248,0.867561,0.813668,0.742493,0.90906,0.719474,0.874818,0.871383,0.788711,0.851856,0.662275,0.794882,0.869176,0.798469,0.884734,0.806457,0.817317,0.878161,0.817227,0.822335,0.931977,0.813897,
11340,529,2772,4914,0.824538,0.717947,0.859394,0.906284,0.863194,0.794001,0.767383,0.896454,0.701681,0.874832,0.861748,0.802127,0.862252,0.668285,0.799594,0.850868,0.829028,0.880746,0.790053,0.819597,0.877556,0.827728,0.816857,0.92666,0.794654,
2090,529,2772,4914,0.824522,0.704099,0.839899,0.891847,0.864786,0.821847,0.754078,0.915517,0.71514,0.877383,0.873826,0.792465,0.852356,0.662227,0.803015,0.856363,0.804635,0.890259,0.802634,0.811881,0.874515,0.827796,0.818004,0.927169,0.806788,
4232,529,2772,4914,0.824505,0.720289,0.856547,0.905855,0.857886,0.792654,0.772961,0.894838,0.712439,0.876092,0.86717,0.802973,0.864301,0.66761,0.797357,0.852871,0.82935,0.877194,0.785835,0.818895,0.880184,0.828442,0.813459,0.923241,0.789688,
11275,529,2772,4914,0.824488,0.720251,0.860192,0.90755,0.863952,0.788321,0.758484,0.893277,0.710991,0.87714,0.866461,0.80291,0.862751,0.661427,0.793858,0.856907,0.826147,0.879576,0.790139,0.82222,0.877814,0.820717,0.8187,0.929886,0.798038,
330,529,2772,4914,0.82448,0.696445,0.839669,0.895294,0.864982,0.820101,0.755971,0.912399,0.712462,0.87366,0.871996,0.79095,0.855189,0.663356,0.801446,0.869677,0.805669,0.887586,0.801576,0.811533,0.87919,0.824199,0.816987,0.930326,0.806867,
10380,529,2772,4914,0.824464,0.7162,0.858266,0.905654,0.864308,0.795909,0.766754,0.896258,0.701201,0.87392,0.86166,0.801026,0.861959,0.668104,0.798891,0.852532,0.827496,0.882457,0.790845,0.8182,0.877611,0.826643,0.817652,0.928132,0.795451,
13381,529,2772,4914,0.824455,0.719591,0.859886,0.90596,0.86201,0.791106,0.764606,0.893091,0.708294,0.876464,0.862313,0.802632,0.862722,0.665443,0.796714,0.855338,0.827621,0.878308,0.790812,0.821319,0.877602,0.824089,0.818481,0.926369,0.79615,
8271,529,2772,4914,0.824439,0.719367,0.859818,0.906152,0.864233,0.79182,0.760286,0.892474,0.710747,0.876956,0.864357,0.801591,0.861584,0.663231,0.795301,0.856425,0.825783,0.879465,0.791805,0.82111,0.875167,0.821957,0.819281,0.929385,0.798241,
15366,529,2772,4914,0.824429,0.713227,0.857077,0.906429,0.865544,0.793469,0.754122,0.893515,0.710833,0.875403,0.86782,0.799887,0.860752,0.662064,0.793265,0.862119,0.821659,0.882182,0.795236,0.820198,0.879252,0.818823,0.819574,0.929874,0.803965,
15489,529,2772,4914,0.824425,0.719041,0.858283,0.906443,0.863789,0.790555,0.761974,0.891714,0.711588,0.875683,0.863692,0.802236,0.862816,0.664144,0.793022,0.858466,0.823333,0.879038,0.791603,0.821644,0.878981,0.820506,0.819191,0.92953,0.798929,
6151,529,2772,4914,0.82441,0.709542,0.856442,0.906029,0.86745,0.796252,0.749795,0.893581,0.711939,0.874639,0.868129,0.798175,0.859812,0.660367,0.79271,0.86653,0.819818,0.884175,0.797128,0.819327,0.877266,0.816941,0.820952,0.932543,0.80629,
9353,529,2772,4914,0.824399,0.727587,0.862993,0.907487,0.860366,0.784527,0.770874,0.892242,0.71124,0.878164,0.860986,0.805816,0.864727,0.664725,0.796489,0.848722,0.831153,0.875015,0.783846,0.823347,0.877169,0.825718,0.816474,0.927093,0.788822,
3332,529,2772,4914,0.82439,0.696911,0.837204,0.893475,0.862397,0.821874,0.758401,0.916001,0.715075,0.874304,0.872612,0.791059,0.855077,0.66381,0.802738,0.866949,0.805647,0.887867,0.799431,0.809858,0.879329,0.826615,0.815134,0.92814,0.805446,
13344,529,2772,4914,0.824389,0.702923,0.840134,0.893121,0.868104,0.820696,0.750982,0.912321,0.715755,0.877183,0.875197,0.791579,0.851833,0.660212,0.801226,0.859179,0.80222,0.890609,0.804133,0.811715,0.87431,0.824345,0.817788,0.930519,0.80926,
12548,529,2772,4914,0.824386,0.696727,0.83976,0.893815,0.862982,0.820254,0.756184,0.916149,0.713434,0.874529,0.872167,0.790784,0.854131,0.663271,0.802399,0.866695,0.804957,0.887989,0.80009,0.81176,0.879332,0.826623,0.816807,0.928442,0.805975,
12299,529,2772,4914,0.824359,0.71987,0.859134,0.90744,0.864101,0.786347,0.752507,0.891059,0.719488,0.879022,0.870947,0.802546,0.862682,0.656375,0.789406,0.862938,0.822272,0.878853,0.79103,0.822778,0.878796,0.815608,0.819238,0.931611,0.800567,
3082,529,2772,4914,0.824348,0.716364,0.85777,0.90751,0.863377,0.79182,0.759957,0.896905,0.707891,0.875685,0.869366,0.801271,0.862205,0.662536,0.796061,0.855429,0.827413,0.88146,0.789845,0.819035,0.87842,0.823706,0.815509,0.928324,0.796498,
5133,529,2772,4914,0.824328,0.717178,0.859686,0.907778,0.863673,0.790596,0.758757,0.894571,0.708093,0.876179,0.867181,0.801821,0.86252,0.661683,0.795313,0.857638,0.827602,0.879788,0.790436,0.821126,0.876857,0.821921,0.817402,0.929199,0.796882,
5512,529,2772,4914,0.824315,0.696421,0.838549,0.893123,0.864546,0.820666,0.75589,0.917669,0.716147,0.875344,0.872012,0.790748,0.855132,0.658957,0.802061,0.866856,0.8055,0.889433,0.799758,0.810389,0.878324,0.825044,0.815524,0.930368,0.805113,
3141,529,2772,4914,0.824315,0.715522,0.858953,0.905609,0.86364,0.795859,0.766287,0.896515,0.699834,0.873924,0.860546,0.800765,0.861778,0.667691,0.800073,0.853045,0.829024,0.881516,0.791186,0.818489,0.875868,0.827349,0.817375,0.927236,0.795471,
8332,529,2772,4914,0.824308,0.720451,0.860261,0.906,0.863116,0.792481,0.767707,0.896,0.704412,0.875799,0.861324,0.802378,0.862521,0.665909,0.798252,0.84994,0.828848,0.880315,0.787987,0.81922,0.876344,0.826508,0.816812,0.927945,0.792868,
16111,529,2772,4914,0.824308,0.715429,0.842115,0.901425,0.861963,0.816272,0.765721,0.912132,0.703626,0.876882,0.864355,0.794429,0.858317,0.667812,0.807715,0.846217,0.816816,0.884353,0.797164,0.811126,0.875318,0.831761,0.812894,0.922473,0.797083,
10313,529,2772,4914,0.824307,0.720402,0.859787,0.905878,0.863497,0.790434,0.765378,0.894794,0.706862,0.876273,0.86088,0.802678,0.862316,0.664792,0.796388,0.852305,0.826517,0.880096,0.78914,0.821567,0.876782,0.82467,0.818636,0.928735,0.794562,
13325,529,2772,4914,0.824306,0.719567,0.860544,0.907481,0.863466,0.788395,0.758345,0.893037,0.710023,0.877016,0.865751,0.802732,0.862702,0.661466,0.793955,0.857187,0.826329,0.879077,0.790073,0.822499,0.877466,0.82064,0.818631,0.929374,0.797599,
13384,529,2772,4914,0.824304,0.723484,0.859934,0.906895,0.86045,0.786642,0.766439,0.892652,0.714129,0.878147,0.865626,0.804311,0.863357,0.664009,0.794506,0.852341,0.827055,0.87526,0.787277,0.8231,0.878637,0.824018,0.815761,0.926046,0.793215,
