flagA,flagB,flagC,flagD,psnrAverage,psnr0,psnr1,psnr2,psnr3,psnr4,psnr5,psnr6,psnr7,psnr8,psnr9,psnr10,psnr11,psnr12,psnr13,psnr14,psnr15,psnr16,psnr17,psnr18,psnr19,psnr20,psnr21,psnr22,psnr23,
2340,15330,192,8720,27.9254,24.2603,30.1389,30.6029,30.6633,24.9537,25.8352,30.8499,22.2688,30.0542,30.4214,27.2421,30.1196,22.3859,27.2212,28.6852,28.5991,30.8194,26.6182,26.6501,29.3852,26.8674,28.5841,31.805,25.1775,
2340,10553,192,8720,27.9253,24.2105,30.1589,30.5829,30.6661,24.9022,25.8041,30.77,22.3197,30.0968,30.4421,27.2648,30.0229,22.3544,27.1797,29.1361,28.6442,30.893,26.6262,26.7646,29.0103,26.9126,28.586,31.7338,25.1262,
2340,5497,192,8720,27.9253,24.1952,30.156,30.5837,30.6767,24.91,25.8097,30.7767,22.3048,30.0765,30.4503,27.2564,30.0304,22.3567,27.1788,29.183,28.6497,30.8994,26.6139,26.7269,29.0352,26.9142,28.5696,31.7339,25.1194,
2340,8503,192,8720,27.9253,24.1856,30.1297,30.5612,30.6622,24.885,25.7953,30.8228,22.3152,30.0759,30.4637,27.266,30.061,22.3639,27.1659,29.133,28.5945,30.9001,26.6136,26.766,29.0726,26.9222,28.5727,31.749,25.1301,
2340,15266,192,8720,27.9253,24.2763,30.1515,30.5891,30.6506,24.9353,25.852,30.837,22.2908,30.0481,30.418,27.2519,30.1068,22.3967,27.2181,28.6729,28.6147,30.8175,26.6172,26.6666,29.3678,26.8832,28.5906,31.7724,25.182,
2340,10736,192,8720,27.9253,24.203,30.1755,30.6086,30.6785,24.9139,25.7958,30.7184,22.3044,30.0633,30.4218,27.2617,29.962,22.3507,27.2063,29.1655,28.6904,30.9071,26.6281,26.7894,28.9862,26.9107,28.588,31.744,25.1336,
2340,6654,192,8720,27.9253,24.1667,30.1325,30.5854,30.7187,24.9395,25.7628,30.8363,22.2779,30.0811,30.4553,27.2389,30.0202,22.3363,27.1793,29.169,28.5999,30.9159,26.6116,26.7441,29.0278,26.9049,28.5717,31.823,25.1075,
2340,8628,192,8720,27.9252,24.1989,30.1739,30.5876,30.6708,24.8951,25.8077,30.7345,22.3131,30.0508,30.4274,27.2663,29.9967,22.3612,27.1916,29.1736,28.6729,30.909,26.6219,26.7772,29.0161,26.9226,28.5859,31.7166,25.1338,
2340,5025,192,8720,27.9252,24.3036,30.1619,30.5689,30.6267,24.886,25.889,30.7348,22.3345,30.0605,30.4193,27.2667,30.1373,22.4124,27.1954,28.6788,28.6413,30.8004,26.6164,26.7024,29.3827,26.8971,28.6092,31.6892,25.1901,
2340,5029,192,8720,27.9252,24.2923,30.1467,30.5641,30.6365,24.9063,25.8732,30.752,22.3232,30.0674,30.4151,27.2601,30.1656,22.4062,27.182,28.6855,28.5989,30.7995,26.6225,26.7015,29.3961,26.8884,28.6094,31.7287,25.1831,
2340,3504,192,8720,27.9252,24.2156,30.1961,30.598,30.6838,24.9084,25.8102,30.6909,22.3326,30.0535,30.3945,27.2698,29.9687,22.3606,27.1958,29.1533,28.693,30.9154,26.6348,26.7793,28.9745,26.9136,28.6055,31.7201,25.1361,
2340,3513,192,8720,27.9251,24.2001,30.1581,30.5866,30.6996,24.9266,25.7882,30.7679,22.307,30.1086,30.4402,27.261,30.0233,22.3461,27.1775,29.1363,28.636,30.9037,26.6312,26.7446,28.9888,26.9029,28.5904,31.7589,25.1198,
2340,12204,192,8720,27.9251,24.2868,30.1546,30.5844,30.656,24.9767,25.8524,30.8273,22.2702,30.0681,30.3892,27.2428,30.1513,22.3804,27.2053,28.7027,28.5975,30.8103,26.6385,26.638,29.3574,26.8655,28.5988,31.7826,25.1664,
2340,8574,192,8720,27.9251,24.1956,30.1444,30.5644,30.6666,24.8966,25.8079,30.8048,22.3046,30.0576,30.4444,27.2545,30.0429,22.3568,27.1782,29.1648,28.6324,30.9005,26.6119,26.7524,29.0728,26.9224,28.571,31.7385,25.1169,
2340,3455,192,8720,27.9251,24.1725,30.1136,30.5599,30.7027,24.9441,25.7671,30.8769,22.2784,30.0984,30.4546,27.2454,30.0848,22.3392,27.158,29.1462,28.5533,30.906,26.6211,26.7234,29.0641,26.899,28.5685,31.8207,25.1038,
2340,8694,192,8720,27.9251,24.1798,30.1367,30.5802,30.6822,24.9017,25.7863,30.7992,22.2918,30.0611,30.455,27.2563,30.0185,22.3512,27.1872,29.1642,28.6337,30.9097,26.6117,26.7695,29.0507,26.9187,28.5697,31.7612,25.125,
2340,8997,192,8720,27.9251,24.2991,30.1538,30.5707,30.6139,24.9074,25.8809,30.7442,22.3267,30.0622,30.3924,27.2657,30.1853,22.4069,27.1792,28.7091,28.5978,30.7986,26.6338,26.6902,29.3885,26.8816,28.6111,31.7164,25.1855,
2340,5617,192,8720,27.925,24.1787,30.1476,30.5982,30.6909,24.9168,25.7876,30.7699,22.2915,30.079,30.461,27.2586,30.006,22.3521,27.1876,29.1816,28.6502,30.9089,26.6145,26.7441,29.0123,26.9093,28.5682,31.758,25.1281,
2340,8626,192,8720,27.925,24.2086,30.1729,30.5876,30.6686,24.8707,25.8096,30.7315,22.3389,30.0624,30.4353,27.2718,29.992,22.3634,27.1905,29.1373,28.6759,30.9081,26.6161,26.7856,29.0144,26.9257,28.5899,31.7096,25.1344,
